ProductURL,Cat
http://www.tesco.com/direct/therapeutic-dandruff-shampoo-200ml-shampoo/313-4221.prd?pageLevel=&skuId=313-4221,"Shampoo"
http://www.tesco.com/direct/leo-bancroft-rapidly-revived-dry-shampoo/400-2592.prd?pageLevel=&skuId=400-2592,"Shampoo"
http://www.tesco.com/direct/leo-bancroft-soothing-therapy-shampoo/134-8300.prd?pageLevel=&skuId=134-8300,"Shampoo"
http://www.tesco.com/direct/batiste-dry-shampoo-in-blush/657-7368.prd?pageLevel=&skuId=657-7368,"Shampoo"
http://www.tesco.com/direct/leo-bancroft-beautifully-brunette-shampoo/174-1429.prd?pageLevel=&skuId=174-1429,"Shampoo"
http://www.tesco.com/direct/loreal-he-ever-strong-shampoo-250ml-vitality/404-3198.prd?pageLevel=&skuId=404-3198,"Shampoo"
http://www.tesco.com/direct/leo-bancroft-maximum-density-shampoo/559-8653.prd?pageLevel=&skuId=559-8653,"Shampoo"
http://www.tesco.com/direct/rosemary-volumizing-shamp-325ml/196-9403.prd?pageLevel=&skuId=196-9403,"Shampoo"
http://www.tesco.com/direct/loreal-preference-platinum-very-light-blonde-6l/430-3585.prd?pageLevel=&skuId=430-3585,"Hair Treatments"
http://www.tesco.com/direct/loreal-mousse-absolue-natural-darkest-brown-300/420-4232.prd?pageLevel=&skuId=420-4232,"Hair Treatments"
http://www.tesco.com/direct/jf-frizz-ease-miraculous-recovery-25ml/186-0802.prd?pageLevel=&skuId=186-0802,"Hair Treatments"
http://www.tesco.com/direct/jf-luxurious-volfine-tofull-blowout-spray-100ml/277-8745.prd?pageLevel=&skuId=277-8745,"Hair Treatments"
http://www.tesco.com/direct/hi-shine-styling-gel/768-8529.prd?pageLevel=&skuId=768-8529,"Hair Treatments"
http://www.tesco.com/direct/jf-full-repair-heat-activated-styler-100ml/577-3958.prd?pageLevel=&skuId=577-3958,"Hair Treatments"
http://www.tesco.com/direct/morning-rain-hair-water/209-8622.prd?pageLevel=&skuId=209-8622,"Hair Treatments"
